RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_FIX_INDEX	CURRENT_FIX_X	CURRENT_FIX_Y	CURRENT_FIX_START	CURRENT_FIX_END	CURRENT_FIX_DURATION	CURRENT_FIX_BLINK_AROUND	decision	video	outcome	prompt	answer
01JM	12	11	1265.30	1191.20	16541	17413	873	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
01JM	12	12	978.90	1172.70	17449	18077	629	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
01JM	12	13	1042.30	1206.50	18100	18570	471	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
01JM	12	14	995.40	1115.10	18600	18992	393	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
01JM	12	15	1107.00	1036.20	19021	19994	974	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
01JM	12	16	1507.90	1160.50	20037	20149	112	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
02EM	1	1	954.90	554.00	35148	35179	32	NONE	Left	LAMI-kids-left-missX.xvd	miss	Cause	Right
02EM	1	2	1896.60	289.40	35243	35401	159	NONE	Left	LAMI-kids-left-missX.xvd	miss	Cause	Right
02EM	1	3	2069.60	284.10	35447	35640	194	NONE	Left	LAMI-kids-left-missX.xvd	miss	Cause	Right
02EM	1	4	289.00	-69.40	35758	36000	243	NONE	Left	LAMI-kids-left-missX.xvd	miss	Cause	Right
02EM	1	5	873.90	405.30	36073	36280	208	NONE	Left	LAMI-kids-left-missX.xvd	miss	Cause	Right
02EM	1	6	-311.70	324.60	36376	36827	452	AFTER	Left	LAMI-kids-left-missX.xvd	miss	Cause	Right
02EM	2	1	-324.80	375.50	20452	20790	339	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
02EM	2	2	1137.50	523.10	20893	21201	309	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
02EM	2	3	593.60	339.50	21267	21719	453	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
02EM	2	4	93.40	-83.60	21807	22077	271	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
02EM	2	5	896.70	392.00	22155	22291	137	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
02EM	2	6	73.00	-82.30	22380	22545	166	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
02EM	2	7	16.70	-74.20	22580	22970	391	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
02EM	2	8	-10.90	-82.00	22994	23585	592	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
02EM	2	9	23.30	-102.80	23610	24047	438	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
02EM	2	10	866.40	978.80	24146	24703	558	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
02EM	2	11	947.60	969.40	24727	24934	208	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
02EM	2	12	665.80	1109.30	24980	25251	272	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
02EM	2	13	884.00	1007.00	25279	25562	284	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
02EM	2	14	985.10	548.70	25649	25838	190	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
02EM	2	15	562.60	147.40	25908	26247	340	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
02EM	2	16	1029.20	488.00	26304	26469	165	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
02EM	3	1	957.00	565.50	15233	15630	398	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
02EM	3	2	1393.40	1129.80	15705	16721	1017	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
02EM	3	3	1293.60	1078.40	16736	17679	944	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
02EM	3	4	1255.80	1028.70	17702	18403	702	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
02EM	3	5	1214.50	1248.10	18463	18547	85	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
02EM	3	6	-522.00	1183.60	18670	18699	30	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
02EM	3	7	244.00	1174.80	20424	20681	258	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
02EM	3	8	625.60	1165.00	20730	21042	313	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
02EM	3	9	1239.50	1122.70	21092	21212	121	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
02EM	4	1	894.60	211.50	19101	19411	311	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
02EM	4	2	967.10	484.10	19471	19911	441	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
02EM	4	3	632.30	624.00	19966	20334	369	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
02EM	4	4	1172.90	882.30	20439	20637	199	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
02EM	4	5	835.30	1094.80	20701	21004	304	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
02EM	4	6	950.40	652.00	21079	21355	277	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
02EM	4	7	844.20	642.40	21604	21681	78	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
02EM	4	8	846.20	701.60	21699	21723	25	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
02EM	4	9	847.20	887.30	21741	21768	28	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
02EM	4	10	595.30	1338.30	21830	21903	74	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
02EM	4	11	579.00	998.50	22353	22443	91	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
02EM	4	12	9.20	199.00	22543	22588	46	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
02EM	4	13	-0.90	83.20	22605	23077	473	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
02EM	4	14	-124.20	33.70	23114	23294	181	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
02EM	4	15	-50.90	34.50	23316	23495	180	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
02EM	4	16	873.10	410.50	23566	23827	262	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
02EM	4	17	1418.50	589.40	23900	24226	327	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
02EM	4	18	1967.20	385.00	24302	24423	122	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
02EM	4	19	2121.90	375.00	24449	24548	99	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
02EM	5	1	791.30	1255.30	16272	16397	126	BEFORE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
02EM	5	2	843.20	1217.30	16475	16550	76	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
02EM	5	3	711.00	1298.00	16576	16607	32	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
02EM	5	4	835.10	1214.90	16623	16723	101	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
02EM	5	5	933.50	1073.90	16730	17029	300	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
02EM	5	6	637.30	1253.70	17094	17168	75	AFTER	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
02EM	5	7	822.30	1241.90	17388	17764	377	BEFORE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
02EM	5	8	1290.10	1108.90	17822	18161	340	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
02EM	5	9	1361.60	989.60	18187	18761	575	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
02EM	5	10	1203.60	1059.00	18803	19430	628	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
02EM	5	11	1198.80	1133.00	19463	19842	380	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
02EM	5	12	966.80	579.20	19975	20320	346	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
02EM	5	13	1256.50	1102.70	20391	20646	256	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
02EM	5	14	518.80	1354.00	20722	20831	110	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
02EM	5	15	-1088.80	883.50	20941	21118	178	AFTER	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
02EM	5	16	-1871.30	448.60	21368	21429	62	BOTH	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
02EM	5	17	-1888.10	441.50	21883	21925	43	BOTH	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
02EM	6	1	698.10	1002.80	15131	15256	126	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
02EM	6	2	914.10	1005.50	15304	15625	322	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
02EM	6	3	888.70	1143.30	15642	15672	31	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
02EM	6	4	949.50	1078.90	15694	15802	109	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
02EM	6	5	859.20	1290.40	16138	16177	40	BOTH	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
02EM	6	6	1159.70	1185.50	16652	16718	67	BOTH	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
02EM	6	7	656.70	839.30	16809	17068	260	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
02EM	6	8	556.70	410.80	17105	17172	68	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
02EM	7	1	60.10	24.30	20591	20847	257	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
02EM	7	2	1101.80	494.40	20930	21724	795	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
02EM	7	3	1040.10	918.50	21790	21947	158	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
02EM	7	4	785.50	1063.80	21995	22236	242	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
02EM	7	5	948.50	785.20	22369	22771	403	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
02EM	7	6	168.60	1342.00	22857	23142	286	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
02EM	7	7	887.10	1241.60	23220	23253	34	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
02EM	7	8	-1497.10	743.30	23761	23948	188	BOTH	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
02EM	7	9	931.70	611.00	24240	24464	225	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
02EM	7	10	941.70	1205.60	24532	24746	215	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
02EM	7	11	771.50	1225.40	24786	24969	184	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
02EM	7	12	1263.10	1063.50	25024	25850	827	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
02EM	7	13	-53.90	1304.40	25952	26162	211	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
02EM	7	14	-1580.60	938.80	26240	26615	375	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
02EM	8	1	1076.60	1177.40	18924	19483	560	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
02EM	8	2	1144.70	1160.00	19504	19873	370	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
02EM	8	3	1228.40	1146.80	19907	20063	157	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
02EM	8	4	1155.00	1198.40	20181	21527	1347	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
02EM	8	5	1183.60	1145.10	21551	21982	432	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
02EM	8	6	832.90	1029.60	22068	22525	458	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
02EM	8	7	1523.10	136.70	22666	22850	185	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
02EM	8	8	2159.10	278.80	22929	23337	409	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
02EM	8	9	-615.20	673.40	23476	23611	136	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
02EM	8	10	-268.90	458.60	23640	23891	252	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
02EM	8	11	-373.60	490.60	23926	24185	260	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
02EM	8	12	-389.60	449.00	24193	24940	747	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
02EM	9	1	828.00	1023.60	16148	16219	72	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
02EM	9	2	1321.90	1104.70	16291	16559	269	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
02EM	9	3	827.40	632.40	16649	17051	403	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
02EM	9	4	612.90	227.90	17137	17358	222	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
02EM	9	5	-123.10	-74.80	17440	17944	505	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
02EM	9	6	158.10	-47.60	18010	18100	91	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
02EM	9	7	-71.70	2.80	18150	18329	180	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
02EM	9	8	624.20	443.20	18451	18639	189	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
02EM	9	9	1448.40	1018.70	18723	18893	171	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
02EM	9	10	980.50	1268.90	18974	19284	311	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
02EM	9	11	965.60	1194.50	19312	19845	534	AFTER	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
02EM	9	12	40.20	1375.70	21860	21930	71	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
02EM	9	13	132.60	1388.70	21990	22075	86	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
02EM	9	14	-109.30	1360.30	22105	22165	60	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
02EM	10	1	770.00	1284.30	16362	16401	40	BOTH	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
02EM	10	2	851.10	605.00	17755	18087	333	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
02EM	10	3	-107.60	104.30	18178	18422	245	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
02EM	10	4	-127.80	41.40	18452	19010	559	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
02EM	10	5	826.20	421.50	19143	19459	317	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
02EM	10	6	1337.30	676.60	19530	19875	346	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
02EM	10	7	1846.30	330.80	19932	20112	181	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
02EM	10	8	2046.40	279.70	20144	20322	179	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
02EM	10	9	61.50	-592.80	20440	20600	161	AFTER	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
02EM	10	10	781.80	460.30	21000	21131	131	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
02EM	11	1	1070.90	696.20	16913	17427	515	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
02EM	11	2	962.40	1165.00	17499	17844	346	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
02EM	11	3	524.40	1230.00	17881	18381	501	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
02EM	11	4	854.00	1102.80	18413	18706	294	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
02EM	11	5	594.10	1195.00	18751	19001	251	AFTER	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
02EM	11	6	334.30	1312.70	19227	19398	172	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
02EM	11	7	287.30	1233.60	19427	19777	351	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
02EM	11	8	293.60	1373.00	19831	20043	213	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
02EM	11	9	50.70	1410.70	20071	20427	357	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
02EM	11	10	-141.40	1435.30	20454	20653	200	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
02EM	11	11	11.60	1415.60	20688	21029	342	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
02EM	11	12	844.50	1288.20	21093	21271	179	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
02EM	11	13	974.60	1270.10	21305	21610	306	AFTER	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
02EM	12	1	1185.40	737.00	38196	38532	337	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
02EM	12	2	744.70	1055.80	38599	39040	442	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
02EM	12	3	830.10	1054.60	39075	39230	156	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
02EM	12	4	882.80	652.30	39341	39743	403	AFTER	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
02EM	12	5	1022.50	1016.90	39947	40123	177	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
02EM	12	6	784.40	1056.30	40154	40532	379	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
02EM	12	7	968.50	332.20	40650	40691	42	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
02EM	12	8	775.60	30.00	40743	40873	131	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
02EM	12	9	1906.40	182.40	40946	41084	139	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
02EM	12	10	2154.50	248.00	41130	41235	106	AFTER	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
02EM	12	11	1038.00	265.80	41944	42728	785	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
02EM	12	12	700.40	672.40	42798	43031	234	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
02EM	12	13	946.20	999.90	43096	43481	386	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
02EM	12	14	839.50	1065.90	43516	43725	210	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
02EM	12	15	947.80	1029.50	43752	43886	135	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
02EM	12	16	-264.80	933.40	44019	44084	65	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
03	1	1	-236.40	-620.40	19454	19726	273	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
03	1	2	1289.10	-351.60	19810	19931	122	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
03	1	3	1450.80	-355.80	19959	20094	136	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
03	1	4	1485.50	-604.00	20121	20402	282	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
03	1	5	1502.70	-717.00	20423	20932	510	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
03	1	6	936.20	195.20	21012	21190	179	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
03	1	7	1418.80	-81.20	21247	21481	235	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
03	1	8	1462.40	-109.90	21502	21607	106	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
03	1	9	234.00	-171.80	21675	21791	117	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
03	1	10	90.40	-101.30	21829	22142	314	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
03	1	11	896.70	341.60	22201	22460	260	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
03	1	12	1182.40	319.50	22494	22774	281	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
03	1	13	1295.70	250.60	22798	23903	1106	AFTER	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
03	1	14	1222.40	291.10	24224	24368	145	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
03	1	15	1319.20	235.80	24394	24763	370	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
03	1	16	1339.00	354.20	24805	25438	634	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
03	1	17	1198.80	321.90	25468	25470	2	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
03	2	1	936.40	525.60	13221	13568	348	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
03	2	2	1147.90	596.60	13606	14003	398	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
03	2	3	1185.50	601.10	14021	14604	584	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
03	2	4	1113.10	533.90	14629	17368	2740	AFTER	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
03	2	5	1353.20	634.50	17987	18100	114	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
03	2	6	1356.70	696.10	18160	18703	544	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
03	2	7	1239.50	575.50	18731	19129	399	AFTER	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
03	3	1	950.60	539.40	17723	17962	240	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
03	3	2	1330.90	959.60	18017	18180	164	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
03	3	3	1311.30	906.00	18202	18478	277	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
03	3	4	1056.00	375.80	18540	18693	154	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
03	3	5	1351.90	326.40	18729	18917	189	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
03	3	6	1360.10	240.70	18942	19454	513	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
03	3	7	1146.00	268.20	19487	20707	1221	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
03	3	8	1084.80	336.90	20731	21053	323	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
03	3	9	1118.90	434.00	21077	21335	259	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
03	3	10	1233.10	486.20	21361	21705	345	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
03	3	11	1331.20	476.90	21729	22252	524	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
03	3	12	1365.20	516.30	22273	23645	1373	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
03	3	13	1324.60	476.70	23665	23741	76	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
03	4	1	929.50	406.00	13412	13642	231	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
03	4	2	672.20	362.10	13679	13864	186	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
03	4	3	607.00	349.80	13885	14516	632	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
03	4	4	1019.10	781.70	14575	14743	169	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
03	4	5	915.40	325.30	16090	16134	45	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
03	4	6	618.60	266.50	16175	16574	400	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
03	4	7	897.80	323.10	16604	16860	257	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
03	4	8	1092.40	328.10	16889	17140	252	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
03	4	9	1386.60	339.20	17177	17457	281	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
03	4	10	1677.10	0.00	17505	17834	330	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
03	4	11	509.70	217.70	18821	19015	195	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
03	5	1	989.70	383.40	13373	13600	228	BEFORE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
03	5	2	634.10	316.90	13640	13813	174	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
03	5	3	581.20	273.30	13835	14033	199	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
03	5	4	591.10	255.00	14048	14127	80	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
03	5	5	1047.10	267.70	14183	14490	308	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
03	5	6	1275.90	273.10	14525	15264	740	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
03	5	7	991.20	247.10	15305	15932	628	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
03	5	8	1104.00	403.30	15977	16337	361	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
03	5	9	1297.00	494.00	16374	16828	455	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
03	5	10	1345.40	505.70	16845	18566	1722	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
03	5	11	1356.40	503.90	18576	19025	449	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
03	6	1	113.00	-91.20	13730	14178	449	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
03	6	2	78.00	-84.70	14196	14392	197	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
03	6	3	890.70	427.80	14458	14795	338	AFTER	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
03	6	4	635.60	247.80	15155	15353	199	BEFORE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
03	6	5	1237.90	220.90	15411	15845	435	AFTER	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
03	6	6	950.80	438.20	17361	18933	1573	BEFORE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
03	6	7	976.90	372.40	18951	19746	795	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
03	7	1	823.10	462.30	13639	13716	78	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
03	7	2	1120.60	1049.90	13777	13921	145	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
03	7	3	1179.20	1283.70	13964	14324	361	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
03	7	4	1149.30	1232.40	14345	14539	195	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
03	7	5	1145.30	1230.50	14563	14595	33	AFTER	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
03	7	6	845.10	466.90	14900	17441	2542	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
03	7	7	1534.90	1250.90	17517	17716	200	AFTER	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
03	7	8	945.80	653.60	18354	19361	1007	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
