RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_FIX_INDEX	CURRENT_FIX_X	CURRENT_FIX_Y	CURRENT_FIX_START	CURRENT_FIX_END	CURRENT_FIX_DURATION	CURRENT_FIX_BLINK_AROUND	decision	video	outcome	prompt	answer
2	1	8	553.3	735.1	29542	29810	269	NONE	Left	LAMI-kids-left-missX.xvd	miss	Cause	Right
2	1	9	569.2	796.7	29832	30685	854	NONE	Left	LAMI-kids-left-missX.xvd	miss	Cause	Right
2	1	10	585.5	813.4	30702	31036	335	NONE	Left	LAMI-kids-left-missX.xvd	miss	Cause	Right
2	1	11	901.1	326.4	31119	31148	29	NONE	Left	LAMI-kids-left-missX.xvd	miss	Cause	Right
2	2	1	626.3	209.5	10453	10506	54	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
2	2	2	989	613.3	10572	10789	218	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
2	2	3	793.7	347.2	10864	11411	548	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
2	2	4	989.7	470.8	11471	11670	200	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
2	2	5	898.3	523	11697	12058	362	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
2	2	6	762.9	426.5	12094	12832	739	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
2	2	7	977.9	1003.8	12910	13155	246	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
2	2	8	850	641.2	13240	13366	127	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
2	2	9	819.8	601.1	13398	13557	160	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
2	2	10	1043.2	1027.6	13623	13940	318	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
2	2	11	923.9	973.1	13988	14099	112	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
2	2	12	720.5	664.8	14174	14768	595	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
2	2	13	629.6	717.4	14805	15045	241	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
2	2	14	-67.3	367.4	15124	15251	128	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
2	2	15	-288	336.2	15277	15603	327	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
2	2	16	867.9	469.2	15688	15965	278	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
2	2	17	641.8	759.9	16026	16249	224	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
2	2	18	620.1	808.8	16279	16452	173	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
2	3	1	724.3	419.7	5234	5539	306	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
2	3	2	908.1	554.8	5596	6222	627	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
2	3	3	612.9	301.1	6254	6677	424	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
2	3	4	852.9	402.9	6736	7100	365	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
2	3	5	596.2	276	7136	7544	409	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
2	3	6	734.5	358.3	7584	8174	591	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
2	3	7	647.7	295.9	8200	9236	1037	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
2	3	8	921.9	258.7	9284	9817	534	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
2	3	9	639.2	258.9	9854	10308	455	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
2	3	10	589.9	74.4	10349	11038	690	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
2	3	11	638.5	61.5	11058	11234	176	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
2	4	1	793.5	272.7	8532	9126	595	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	4	2	906	555	9190	9605	416	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	4	3	787.1	309.8	9648	10289	642	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	4	4	763.2	297.4	10312	11086	775	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	4	5	695.9	334.8	11123	11643	521	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	4	6	627.1	281.3	11667	12258	592	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	4	7	815.3	324.2	12287	12459	173	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	4	8	645.6	338.2	12488	13436	949	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	4	9	647.9	374	13460	13667	208	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	4	10	645.9	364.9	13824	14296	473	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	4	11	824	194.6	14356	14501	146	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	5	1	988	519.8	6054	7670	1617	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
2	5	2	1096	482.7	7706	7941	236	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
2	5	3	1133.5	312.2	8000	8275	276	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
2	5	4	1257.9	313.7	8313	8784	472	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
2	5	5	1179.7	348.7	8822	9457	636	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
2	5	6	1224.1	345	9493	10677	1185	AFTER	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
2	6	1	749.9	461.2	5146	5488	343	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	6	2	932.1	573.8	5545	6178	634	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	6	3	625.1	376.9	6230	6657	428	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	6	4	809.2	428.5	6701	7018	318	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	6	5	552.3	387.1	7064	7334	271	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	6	6	-281	297.6	7393	7669	277	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	6	7	820.5	346.7	7754	7877	124	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	6	8	681.3	321.9	7935	8181	247	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	6	9	791.4	187	8255	8293	39	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	6	10	1832.5	285.6	8436	8604	169	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	6	11	719.2	283.3	8683	8882	200	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	6	12	648.8	389.7	8917	11031	2115	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	6	13	680.7	400.8	11076	11131	55	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	7	1	663.8	391.2	10582	10858	277	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	7	2	912.3	594.2	10919	11719	801	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	7	3	1147.2	1030.2	11768	11943	176	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	7	4	855.6	530.3	12024	12518	495	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	7	5	1457.7	1095.1	12574	12758	185	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	7	6	820.6	404.7	12853	13270	418	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	7	7	784.8	259.4	14883	15117	235	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	7	8	695.4	297.7	15145	15958	814	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	7	9	1201.1	1084.9	16040	16174	135	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	8	1	700	335.5	8924	9160	237	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	8	2	880.2	497.8	9222	10773	1552	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	8	3	725.8	275.8	10814	11251	438	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	8	4	781.5	361.6	11285	11529	245	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	8	5	1287.2	487.4	11598	11773	176	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	8	6	822.2	374.1	11833	12154	322	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	8	7	694.3	395.1	12182	12975	794	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	8	8	579.1	296.1	13019	13388	370	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	8	9	512.1	108.2	14240	14632	393	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	8	10	626.4	237.5	14709	14859	151	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	9	1	1095.6	486.1	6176	6791	616	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	9	2	1010.6	545.4	6830	7051	222	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	9	3	1023.2	369	7076	7105	30	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	9	4	1034.7	344	7112	7591	480	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	9	5	1139.3	295.3	7633	8806	1174	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	9	6	1309.8	416.8	8854	9295	442	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	9	7	1238.9	532.8	9331	10111	781	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	9	8	1318.4	690.8	10170	10344	175	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	9	9	1255.7	674.1	10370	10725	356	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	9	10	1331.7	761.4	10765	11125	361	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	9	11	900.7	395.6	11209	11317	109	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	9	12	1342.3	704	11386	11756	371	AFTER	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	9	13	738	769.6	12114	12139	26	BOTH	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	10	1	992.6	686.9	5115	5166	52	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
2	10	2	1044.4	376.9	5233	5921	689	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
2	10	3	1012	525.1	5964	6707	744	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
2	10	4	1099.7	339.1	6755	7626	872	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
2	10	5	1131.1	446.1	7662	8210	549	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
2	10	6	1236.4	554.2	8249	8940	692	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
2	10	7	1344.1	655.8	8982	9248	267	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
2	10	8	1288.8	681.1	9281	10037	757	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
2	10	9	1281.9	730.3	10061	11115	1054	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
2	11	1	882.3	355.7	5759	6051	293	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
2	11	2	1066.4	506.3	6109	6397	289	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
2	11	3	1001.9	578.9	6433	6748	316	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
2	11	4	1031.6	387.6	6777	7267	491	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
2	11	5	1106.9	447.8	7303	8353	1051	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
2	11	6	1294.8	508.5	8411	9056	646	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
2	11	7	1304.8	635.8	9103	9310	208	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
2	11	8	1255.3	500.1	9333	9492	160	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
2	11	9	1214.5	352.2	9527	9869	343	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
2	11	10	1330.1	560.5	9908	10991	1084	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
2	11	11	1312.6	747	11024	11463	440	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
2	11	12	1320.1	785.4	11484	11664	181	AFTER	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
2	12	1	971.1	610.7	28067	28275	209	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	12	2	1107.8	328	28332	28671	340	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	12	3	1039.2	533.7	28726	29037	312	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	12	4	1132.8	408.2	29089	29588	500	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	12	5	1150.5	457	29621	29931	311	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	12	6	1141	321.3	29962	30630	669	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	12	7	1285.5	442.4	30672	31317	646	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	12	8	1755.6	432.4	31360	31539	180	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	12	9	1208.9	556	31606	31881	276	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	12	10	812	392	31947	32035	89	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	12	11	1358.5	540.4	32104	32531	428	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	12	12	1394.7	696.8	32568	34067	1499	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	1	1	1142.2	509.6	9454	9683	230	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
3	1	2	1036.6	610	9722	10060	339	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
3	1	3	1023.7	430.3	10098	10300	203	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
3	1	4	1029.5	578.3	10339	10574	236	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
3	1	5	1062.8	499.1	10594	11193	600	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
3	1	6	1099.4	410.7	11214	11532	319	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
3	1	7	1147.5	412.7	11548	11946	399	AFTER	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
3	1	8	1294.3	797.8	13177	13252	76	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
3	1	9	1274.3	668	13290	13480	191	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
3	1	10	1046.5	1143.8	13532	13667	136	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
3	1	11	1136	1264.1	13807	13878	72	AFTER	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
3	1	12	1374.2	766.1	14355	14952	598	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
3	1	13	1391.4	805	14965	15343	379	AFTER	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
3	2	1	1092	573.1	3221	3451	231	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	2	2	1029	613.2	3477	3912	436	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	2	3	1029.8	392	3939	4229	291	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	2	4	1082.5	520.6	4268	5078	811	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	2	5	1122.5	485.9	5089	5314	226	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	2	6	1156.3	459.6	5332	5652	321	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	2	7	1174.6	545.6	5680	5721	42	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	2	8	1174.1	590.6	5747	5773	27	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	2	9	1199.6	605.8	5848	6063	216	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	2	10	1268.9	635.2	6089	6375	287	AFTER	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	2	11	1342.7	878.4	6961	7101	141	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	2	12	1310.4	768.4	7126	7467	342	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	2	13	1303.5	756.5	7485	7672	188	AFTER	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	2	14	1376.5	830.7	9080	9221	141	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	3	1	1249.4	282.6	7724	7906	183	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	3	2	1031	587.3	8004	8055	52	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	3	3	1034.8	576.5	8147	8200	54	AFTER	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	3	4	1152.4	332.7	13672	13723	51	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	4	1	642.1	225.2	3042	3129	88	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	4	2	796.6	442.1	3177	3427	251	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	4	3	929.6	603	3473	3857	385	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	4	4	991.9	367.6	3896	4439	544	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	4	5	873.5	477.9	4471	4647	177	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	4	6	698.9	295.9	5009	5184	176	BOTH	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	4	7	784.3	328.1	5237	5346	110	BOTH	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	4	8	756.8	375.4	5903	6303	401	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	4	9	737.5	339.6	6318	6533	216	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	4	10	972.4	322.2	6567	6811	245	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	4	11	1284.4	298.2	6852	7097	246	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	4	12	1134.4	339	7125	7322	198	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	4	13	753.3	285.6	7363	7560	198	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	4	14	1364	69.7	7612	7761	150	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	4	15	1467.9	-112.9	7788	7953	166	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	4	16	884.2	268.8	8019	8235	217	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	4	17	1557.6	-41.6	8290	8434	145	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	4	18	1515.6	-89.9	8456	8583	128	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	4	19	1892.8	-33.2	8622	8746	125	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	4	20	1104	310.1	8815	9043	228	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	5	1	891.2	133.7	3009	3151	143	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
3	5	2	893.9	375.6	3197	3494	298	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
3	5	3	926.3	603.6	3540	4133	594	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
3	5	4	888.5	553.7	4153	4414	262	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
3	5	5	885.8	588.6	4441	4538	98	AFTER	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
3	5	6	860.7	496	5113	5145	33	BEFORE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
3	5	7	861.4	494.3	5154	5174	21	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
3	5	8	858	491	5202	5222	21	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
3	5	9	730.4	712.6	6456	6515	60	AFTER	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
3	5	10	618.2	766.3	7616	8042	427	BOTH	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
3	5	11	602.4	809.7	8300	8366	67	BOTH	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
3	6	1	1099.5	525.6	3770	4132	363	BEFORE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
3	6	2	1037.9	570.7	4170	4779	610	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
3	6	3	995	345.2	4820	5124	305	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
3	6	4	1208.5	384.5	5158	5351	194	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
3	6	5	1330.4	324.8	5375	5763	389	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
3	6	6	1237.5	295.2	5786	6209	424	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
3	6	7	1200.8	390.9	6236	6463	228	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
3	6	8	1196.5	385.5	6473	6948	476	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
3	6	9	1232.4	335.8	6962	7355	394	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
3	6	10	906.3	463	7404	7621	218	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
3	6	11	946.5	377.8	7642	7847	206	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
3	6	12	1284.2	267.7	7885	8248	364	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
3	6	13	1306	275.7	8256	8743	488	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
3	6	14	1440.9	-24.2	8791	8904	114	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
3	6	15	1500.9	-89.1	8926	9142	217	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
3	6	16	1523.3	-92.4	9152	9331	180	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
3	6	17	1283.7	290.9	9398	9582	185	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
3	6	18	1321.9	281.5	9597	9730	133	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
3	7	1	1077.1	413.3	3396	3781	386	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
3	7	2	1020.5	587.9	3824	4243	420	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
3	7	3	1070.1	555.3	4259	4772	514	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
3	7	4	955.9	365	4810	4965	156	AFTER	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
3	7	5	1098.8	490	5703	5892	190	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
3	7	6	1194.8	510.9	5915	6280	366	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
3	7	7	1265.9	616	6301	6850	550	AFTER	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
3	7	8	601.2	1334.6	8888	8995	108	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
3	7	9	1081.6	1347.2	9043	9270	228	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
3	7	10	1130.8	1294.1	9289	9344	55	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
3	8	1	1008.8	741	3637	3917	281	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
3	8	2	954.6	618	3940	4664	725	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
3	8	3	946.6	498.4	4684	4914	231	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
3	8	4	881.7	456.1	4934	5231	298	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
3	8	5	848.7	478.3	5254	6030	777	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
3	8	6	881.9	397.5	6050	6371	322	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
3	8	7	784.6	359.1	6397	6725	329	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
3	8	8	751.9	318.3	6745	7329	585	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
3	8	9	662.8	235.7	7351	7729	379	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
3	8	10	708.8	281.2	7750	7981	232	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
3	8	11	1105.8	335.4	8026	8243	218	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
3	8	12	1469.7	60.8	8302	8348	47	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
3	8	13	1775.3	-129.4	8394	8531	138	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
3	8	14	2990.2	-243	8610	8750	141	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
3	8	15	3138.4	-239.3	8775	8967	193	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
3	9	1	947.1	597.4	4128	4461	334	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
3	9	2	1013.9	617.9	4484	5107	624	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
3	9	3	1059.3	516.4	5125	5477	353	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
3	9	4	1542	1400	5551	5698	148	AFTER	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
3	9	5	1604.7	1549	5790	5822	33	BOTH	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
3	10	1	924.9	596.1	2934	3413	480	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
3	10	2	915.1	550.3	3422	4045	624	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
3	10	3	889.4	575.7	4066	4188	123	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
3	10	4	691.8	452.5	5490	5641	152	BOTH	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
3	10	5	199.8	5.3	5708	5823	116	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
