RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_FIX_INDEX	CURRENT_FIX_X	CURRENT_FIX_Y	CURRENT_FIX_START	CURRENT_FIX_END	CURRENT_FIX_DURATION	CURRENT_FIX_BLINK_AROUND	decision	video	outcome	prompt	answer
1	12	16	1507.9	1160.5	20037	20149	112	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	1	1	954.9	554	35148	35179	32	NONE	Left	LAMI-kids-left-missX.xvd	miss	Cause	Right
2	1	2	1896.6	289.4	35243	35401	159	NONE	Left	LAMI-kids-left-missX.xvd	miss	Cause	Right
2	1	3	2069.6	284.1	35447	35640	194	NONE	Left	LAMI-kids-left-missX.xvd	miss	Cause	Right
2	1	4	289	-69.4	35758	36000	243	NONE	Left	LAMI-kids-left-missX.xvd	miss	Cause	Right
2	1	5	873.9	405.3	36073	36280	208	NONE	Left	LAMI-kids-left-missX.xvd	miss	Cause	Right
2	1	6	-311.7	324.6	36376	36827	452	AFTER	Left	LAMI-kids-left-missX.xvd	miss	Cause	Right
2	2	1	-324.8	375.5	20452	20790	339	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
2	2	2	1137.5	523.1	20893	21201	309	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
2	2	3	593.6	339.5	21267	21719	453	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
2	2	4	93.4	-83.6	21807	22077	271	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
2	2	5	896.7	392	22155	22291	137	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
2	2	6	73	-82.3	22380	22545	166	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
2	2	7	16.7	-74.2	22580	22970	391	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
2	2	8	-10.9	-82	22994	23585	592	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
2	2	9	23.3	-102.8	23610	24047	438	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
2	2	10	866.4	978.8	24146	24703	558	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
2	2	11	947.6	969.4	24727	24934	208	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
2	2	12	665.8	1109.3	24980	25251	272	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
2	2	13	884	1007	25279	25562	284	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
2	2	14	985.1	548.7	25649	25838	190	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
2	2	15	562.6	147.4	25908	26247	340	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
2	2	16	1029.2	488	26304	26469	165	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
2	3	1	957	565.5	15233	15630	398	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
2	3	2	1393.4	1129.8	15705	16721	1017	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
2	3	3	1293.6	1078.4	16736	17679	944	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
2	3	4	1255.8	1028.7	17702	18403	702	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
2	3	5	1214.5	1248.1	18463	18547	85	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
2	3	6	-522	1183.6	18670	18699	30	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
2	3	7	244	1174.8	20424	20681	258	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
2	3	8	625.6	1165	20730	21042	313	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
2	3	9	1239.5	1122.7	21092	21212	121	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
2	4	1	894.6	211.5	19101	19411	311	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	4	2	967.1	484.1	19471	19911	441	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	4	3	632.3	624	19966	20334	369	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	4	4	1172.9	882.3	20439	20637	199	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	4	5	835.3	1094.8	20701	21004	304	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	4	6	950.4	652	21079	21355	277	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	4	7	844.2	642.4	21604	21681	78	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	4	8	846.2	701.6	21699	21723	25	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	4	9	847.2	887.3	21741	21768	28	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	4	10	595.3	1338.3	21830	21903	74	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	4	11	579	998.5	22353	22443	91	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	4	12	9.2	199	22543	22588	46	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	4	13	-0.9	83.2	22605	23077	473	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	4	14	-124.2	33.7	23114	23294	181	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	4	15	-50.9	34.5	23316	23495	180	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	4	16	873.1	410.5	23566	23827	262	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	4	17	1418.5	589.4	23900	24226	327	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	4	18	1967.2	385	24302	24423	122	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	4	19	2121.9	375	24449	24548	99	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	5	1	791.3	1255.3	16272	16397	126	BEFORE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
2	5	2	843.2	1217.3	16475	16550	76	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
2	5	3	711	1298	16576	16607	32	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
2	5	4	835.1	1214.9	16623	16723	101	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
2	5	5	933.5	1073.9	16730	17029	300	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
2	5	6	637.3	1253.7	17094	17168	75	AFTER	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
2	5	7	822.3	1241.9	17388	17764	377	BEFORE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
2	5	8	1290.1	1108.9	17822	18161	340	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
2	5	9	1361.6	989.6	18187	18761	575	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
2	5	10	1203.6	1059	18803	19430	628	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
2	5	11	1198.8	1133	19463	19842	380	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
2	5	12	966.8	579.2	19975	20320	346	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
2	5	13	1256.5	1102.7	20391	20646	256	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
2	5	14	518.8	1354	20722	20831	110	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
2	5	15	-1088.8	883.5	20941	21118	178	AFTER	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
2	5	16	-1871.3	448.6	21368	21429	62	BOTH	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
2	5	17	-1888.1	441.5	21883	21925	43	BOTH	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Left
2	6	1	698.1	1002.8	15131	15256	126	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	6	2	914.1	1005.5	15304	15625	322	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	6	3	888.7	1143.3	15642	15672	31	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	6	4	949.5	1078.9	15694	15802	109	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	6	5	859.2	1290.4	16138	16177	40	BOTH	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	6	6	1159.7	1185.5	16652	16718	67	BOTH	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	6	7	656.7	839.3	16809	17068	260	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	6	8	556.7	410.8	17105	17172	68	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
2	7	1	60.1	24.3	20591	20847	257	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	7	2	1101.8	494.4	20930	21724	795	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	7	3	1040.1	918.5	21790	21947	158	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	7	4	785.5	1063.8	21995	22236	242	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	7	5	948.5	785.2	22369	22771	403	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	7	6	168.6	1342	22857	23142	286	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	7	7	887.1	1241.6	23220	23253	34	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	7	8	-1497.1	743.3	23761	23948	188	BOTH	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	7	9	931.7	611	24240	24464	225	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	7	10	941.7	1205.6	24532	24746	215	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	7	11	771.5	1225.4	24786	24969	184	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	7	12	1263.1	1063.5	25024	25850	827	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	7	13	-53.9	1304.4	25952	26162	211	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	7	14	-1580.6	938.8	26240	26615	375	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	8	1	1076.6	1177.4	18924	19483	560	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	8	2	1144.7	1160	19504	19873	370	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	8	3	1228.4	1146.8	19907	20063	157	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	8	4	1155	1198.4	20181	21527	1347	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	8	5	1183.6	1145.1	21551	21982	432	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	8	6	832.9	1029.6	22068	22525	458	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	8	7	1523.1	136.7	22666	22850	185	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	8	8	2159.1	278.8	22929	23337	409	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	8	9	-615.2	673.4	23476	23611	136	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	8	10	-268.9	458.6	23640	23891	252	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	8	11	-373.6	490.6	23926	24185	260	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	8	12	-389.6	449	24193	24940	747	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
2	9	1	828	1023.6	16148	16219	72	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	9	2	1321.9	1104.7	16291	16559	269	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	9	3	827.4	632.4	16649	17051	403	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	9	4	612.9	227.9	17137	17358	222	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	9	5	-123.1	-74.8	17440	17944	505	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	9	6	158.1	-47.6	18010	18100	91	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	9	7	-71.7	2.8	18150	18329	180	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	9	8	624.2	443.2	18451	18639	189	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	9	9	1448.4	1018.7	18723	18893	171	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	9	10	980.5	1268.9	18974	19284	311	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	9	11	965.6	1194.5	19312	19845	534	AFTER	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	9	12	40.2	1375.7	21860	21930	71	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	9	13	132.6	1388.7	21990	22075	86	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	9	14	-109.3	1360.3	22105	22165	60	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	10	1	770	1284.3	16362	16401	40	BOTH	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
2	10	2	851.1	605	17755	18087	333	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
2	10	3	-107.6	104.3	18178	18422	245	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
2	10	4	-127.8	41.4	18452	19010	559	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
2	10	5	826.2	421.5	19143	19459	317	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
2	10	6	1337.3	676.6	19530	19875	346	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
2	10	7	1846.3	330.8	19932	20112	181	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
2	10	8	2046.4	279.7	20144	20322	179	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
2	10	9	61.5	-592.8	20440	20600	161	AFTER	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
2	10	10	781.8	460.3	21000	21131	131	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
2	11	1	1070.9	696.2	16913	17427	515	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
2	11	2	962.4	1165	17499	17844	346	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
2	11	3	524.4	1230	17881	18381	501	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
2	11	4	854	1102.8	18413	18706	294	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
2	11	5	594.1	1195	18751	19001	251	AFTER	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
2	11	6	334.3	1312.7	19227	19398	172	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
2	11	7	287.3	1233.6	19427	19777	351	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
2	11	8	293.6	1373	19831	20043	213	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
2	11	9	50.7	1410.7	20071	20427	357	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
2	11	10	-141.4	1435.3	20454	20653	200	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
2	11	11	11.6	1415.6	20688	21029	342	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
2	11	12	844.5	1288.2	21093	21271	179	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
2	11	13	974.6	1270.1	21305	21610	306	AFTER	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
2	12	1	1185.4	737	38196	38532	337	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	12	2	744.7	1055.8	38599	39040	442	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	12	3	830.1	1054.6	39075	39230	156	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	12	4	882.8	652.3	39341	39743	403	AFTER	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	12	5	1022.5	1016.9	39947	40123	177	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	12	6	784.4	1056.3	40154	40532	379	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	12	7	968.5	332.2	40650	40691	42	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	12	8	775.6	30	40743	40873	131	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	12	9	1906.4	182.4	40946	41084	139	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	12	10	2154.5	248	41130	41235	106	AFTER	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	12	11	1038	265.8	41944	42728	785	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	12	12	700.4	672.4	42798	43031	234	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	12	13	946.2	999.9	43096	43481	386	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	12	14	839.5	1065.9	43516	43725	210	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	12	15	947.8	1029.5	43752	43886	135	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
2	12	16	-264.8	933.4	44019	44084	65	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	1	1	-236.4	-620.4	19454	19726	273	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
3	1	2	1289.1	-351.6	19810	19931	122	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
3	1	3	1450.8	-355.8	19959	20094	136	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
3	1	4	1485.5	-604	20121	20402	282	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
3	1	5	1502.7	-717	20423	20932	510	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
3	1	6	936.2	195.2	21012	21190	179	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
3	1	7	1418.8	-81.2	21247	21481	235	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
3	1	8	1462.4	-109.9	21502	21607	106	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
3	1	9	234	-171.8	21675	21791	117	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
3	1	10	90.4	-101.3	21829	22142	314	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
3	1	11	896.7	341.6	22201	22460	260	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
3	1	12	1182.4	319.5	22494	22774	281	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
3	1	13	1295.7	250.6	22798	23903	1106	AFTER	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
3	1	14	1222.4	291.1	24224	24368	145	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
3	1	15	1319.2	235.8	24394	24763	370	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
3	1	16	1339	354.2	24805	25438	634	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
3	1	17	1198.8	321.9	25468	25470	2	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
3	2	1	936.4	525.6	13221	13568	348	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	2	2	1147.9	596.6	13606	14003	398	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	2	3	1185.5	601.1	14021	14604	584	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	2	4	1113.1	533.9	14629	17368	2740	AFTER	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	2	5	1353.2	634.5	17987	18100	114	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	2	6	1356.7	696.1	18160	18703	544	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	2	7	1239.5	575.5	18731	19129	399	AFTER	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	3	1	950.6	539.4	17723	17962	240	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	3	2	1330.9	959.6	18017	18180	164	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	3	3	1311.3	906	18202	18478	277	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	3	4	1056	375.8	18540	18693	154	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	3	5	1351.9	326.4	18729	18917	189	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	3	6	1360.1	240.7	18942	19454	513	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	3	7	1146	268.2	19487	20707	1221	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	3	8	1084.8	336.9	20731	21053	323	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	3	9	1118.9	434	21077	21335	259	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	3	10	1233.1	486.2	21361	21705	345	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	3	11	1331.2	476.9	21729	22252	524	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	3	12	1365.2	516.3	22273	23645	1373	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	3	13	1324.6	476.7	23665	23741	76	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
3	4	1	929.5	406	13412	13642	231	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	4	2	672.2	362.1	13679	13864	186	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	4	3	607	349.8	13885	14516	632	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	4	4	1019.1	781.7	14575	14743	169	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	4	5	915.4	325.3	16090	16134	45	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	4	6	618.6	266.5	16175	16574	400	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	4	7	897.8	323.1	16604	16860	257	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	4	8	1092.4	328.1	16889	17140	252	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	4	9	1386.6	339.2	17177	17457	281	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	4	10	1677.1	0	17505	17834	330	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	4	11	509.7	217.7	18821	19015	195	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	5	1	989.7	383.4	13373	13600	228	BEFORE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
3	5	2	634.1	316.9	13640	13813	174	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
3	5	3	581.2	273.3	13835	14033	199	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
3	5	4	591.1	255	14048	14127	80	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
3	5	5	1047.1	267.7	14183	14490	308	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
3	5	6	1275.9	273.1	14525	15264	740	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
3	5	7	991.2	247.1	15305	15932	628	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
3	5	8	1104	403.3	15977	16337	361	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
3	5	9	1297	494	16374	16828	455	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
3	5	10	1345.4	505.7	16845	18566	1722	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
3	5	11	1356.4	503.9	18576	19025	449	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
3	6	1	113	-91.2	13730	14178	449	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
3	6	2	78	-84.7	14196	14392	197	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
3	6	3	890.7	427.8	14458	14795	338	AFTER	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
3	6	4	635.6	247.8	15155	15353	199	BEFORE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
3	6	5	1237.9	220.9	15411	15845	435	AFTER	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
3	6	6	950.8	438.2	17361	18933	1573	BEFORE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
3	6	7	976.9	372.4	18951	19746	795	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
3	7	1	823.1	462.3	13639	13716	78	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
3	7	2	1120.6	1049.9	13777	13921	145	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
3	7	3	1179.2	1283.7	13964	14324	361	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
3	7	4	1149.3	1232.4	14345	14539	195	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
3	7	5	1145.3	1230.5	14563	14595	33	AFTER	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
3	7	6	845.1	466.9	14900	17441	2542	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
3	7	7	1534.9	1250.9	17517	17716	200	AFTER	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
3	7	8	945.8	653.6	18354	19361	1007	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
3	8	1	1015.4	532.2	13712	14110	399	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
3	8	2	752.9	469.2	14151	14366	216	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
3	8	3	660.6	454.5	14392	14511	120	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
3	8	4	630.5	438	14524	14886	363	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
3	8	5	955.1	437	14927	15047	121	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
3	8	6	1153.1	476.4	15348	15398	51	BOTH	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
3	8	7	1151.7	475.5	15420	15531	112	BOTH	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
3	8	8	1148.5	494.4	15627	15867	241	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
3	8	9	881.8	518.7	15911	16451	541	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
3	9	1	274.8	76.8	15871	16031	161	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
3	9	2	112.3	-147	16060	16327	268	AFTER	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
3	10	1	982.2	505.8	12882	13608	727	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
